Release,Date,Position,Company,Commit_Count
3.5,2012-07-21,152,GAMIC mbH,1
3.5,2012-07-21,152,ProFUSION,1
3.5,2012-07-21,152,Logic PD,1
3.5,2012-07-21,152,Xyratex,1
3.5,2012-07-21,152,Vision Systems,1
3.5,2012-07-21,152,Sentelic,1
3.5,2012-07-21,152,EMC,1
3.5,2012-07-21,152,Bosch,1
3.5,2012-07-21,152,Tonian Systems Inc.,1
3.5,2012-07-21,152,Cologne Chip,1
3.5,2012-07-21,152,Alcatel-Lucent,1
3.5,2012-07-21,152,US National Security Agency,1
3.5,2012-07-21,152,B1 Systems,1
3.5,2012-07-21,152,Orcon Internet,1
3.5,2012-07-21,152,PetaLogix,1
3.5,2012-07-21,152,ADB,1
3.5,2012-07-21,152,Dialog Semiconductor,1
3.5,2012-07-21,152,New Dream Network,1
3.5,2012-07-21,152,Cray,1
3.5,2012-07-21,152,Eleven Musicproduction,1
3.5,2012-07-21,152,Boundary Devices,1
3.5,2012-07-21,152,Racelogic,1
3.5,2012-07-21,152,FSB,1
3.5,2012-07-21,152,OLPC,1
3.5,2012-07-21,152,Nokia Siemens Networks,1
3.5,2012-07-21,152,Jungo,1
3.5,2012-07-21,152,Elbrys Networks,1
3.5,2012-07-21,152,ATRON electronic,1
3.5,2012-07-21,152,CERN,1
3.5,2012-07-21,152,Tuxera,1
3.5,2012-07-21,152,Viprinet,1
3.5,2012-07-21,152,Bluegiga,1
3.5,2012-07-21,152,ADVANSEE SARL,1
3.5,2012-07-21,152,Digital Design,1
3.5,2012-07-21,152,Ksplice,1
3.6,2012-09-30,1,Hobbyists,1153
3.6,2012-09-30,2,Redhat,1055
3.6,2012-09-30,3,Intel,969
3.6,2012-09-30,4,Unknown,726
3.6,2012-09-30,5,Texas Instruments,559
3.6,2012-09-30,7,Linaro,388
3.6,2012-09-30,8,Novell,373
3.6,2012-09-30,9,IBM,276
3.6,2012-09-30,10,Google,244
3.6,2012-09-30,11,Wolfson Microelectronics,182
3.6,2012-09-30,12,Freescale,159
3.6,2012-09-30,13,Oracle,156
3.6,2012-09-30,14,Analog Devices,150
3.6,2012-09-30,15,QUALCOMM,135
3.6,2012-09-30,16,Consultants,131
3.6,2012-09-30,17,Samsung,129
3.6,2012-09-30,18,Renesas Electronics,126
3.6,2012-09-30,19,Inktank,124
3.6,2012-09-30,19,NVIDIA,124
3.6,2012-09-30,21,Cisco,118
3.6,2012-09-30,22,Canonical,117
3.6,2012-09-30,23,Academics,108
3.6,2012-09-30,24,Broadcom,105
3.6,2012-09-30,25,AMD,104
3.6,2012-09-30,26,igalia,87
3.6,2012-09-30,27,Linux Foundation,84
3.6,2012-09-30,28,Ericsson,81
3.6,2012-09-30,29,NetApp,80
3.6,2012-09-30,30,MEV Limited,74
3.6,2012-09-30,31,Fujitsu,66
3.6,2012-09-30,32,Marvell,57
3.6,2012-09-30,33,ST Microelectronics,56
3.6,2012-09-30,33,ARM,56
3.6,2012-09-30,35,Pengutronix,51
3.6,2012-09-30,36,Mellanox Technologies,47
3.6,2012-09-30,37,ST-Ericsson,44
3.6,2012-09-30,37,Collabora Multimedia,44
3.6,2012-09-30,39,Code Aurora Forum,40
3.6,2012-09-30,40,OpenWrt,39
3.6,2012-09-30,41,LG Electonics,38
3.6,2012-09-30,42,Philosys Software,37
3.6,2012-09-30,42,Rowland Institute  Harvard,37
3.6,2012-09-30,44,Ideas on board,35
3.6,2012-09-30,44,Emulex,35
3.6,2012-09-30,46,Fusion-io,34
3.6,2012-09-30,47,Parallels,33
3.6,2012-09-30,48,General Electric,28
3.6,2012-09-30,49,STRATO,27
3.6,2012-09-30,50,HuaWei,26
3.6,2012-09-30,50,Vodafone,26
3.6,2012-09-30,52,Cavium,23
3.6,2012-09-30,53,Solarflare Communications,22
3.6,2012-09-30,53,Atmel,22
3.6,2012-09-30,55,Tieto,21
3.6,2012-09-30,55,Avionic Design Development GmbH,21
3.6,2012-09-30,55,Siemens,21
3.6,2012-09-30,58,Tilera,20
3.6,2012-09-30,59,Linutronix,19
3.6,2012-09-30,59,Fixstars Technologies,19
3.6,2012-09-30,61,HP,18
3.6,2012-09-30,61,DENX Software Engineering,18
3.6,2012-09-30,63,QLogic,17
3.6,2012-09-30,63,Myricom,17
3.6,2012-09-30,65,ADVANSEE SARL,16
3.6,2012-09-30,66,NetLogic Microsystems,15
3.6,2012-09-30,67,Free Electrons,14
3.6,2012-09-30,67,Etersoft,14
3.6,2012-09-30,67,Trend Micro,14
3.6,2012-09-30,70,Secret Lab,13
3.6,2012-09-30,70,LinBit,13
3.6,2012-09-30,72,Nokia,12
3.6,2012-09-30,72,Calxeda,12
3.6,2012-09-30,72,SGI,12
3.6,2012-09-30,72,OMICRON electronics,12
3.6,2012-09-30,76,Bluegiga,11
3.6,2012-09-30,76,RisingTide Systems,11
3.6,2012-09-30,76,Redhat,11
3.6,2012-09-30,79,Nicira Networks,10
3.6,2012-09-30,79,Volkswagen,10
3.6,2012-09-30,79,NTT,10
3.6,2012-09-30,82,Atomide,9
3.6,2012-09-30,82,Open Nandra,9
3.6,2012-09-30,82,Debian,9
3.6,2012-09-30,85,Astaro,8
3.6,2012-09-30,85,Wacom,8
3.6,2012-09-30,85,bct electronic,8
3.6,2012-09-30,85,Ozmo,8
3.6,2012-09-30,85,Vyatta,8
3.6,2012-09-30,91,Dialog Semiconductor,7
3.6,2012-09-30,91,Lundinova AB,7
3.6,2012-09-30,91,Codethink,7
3.6,2012-09-30,91,Animal Creek Technologies,7
3.6,2012-09-30,91,Tao Bao,7
3.6,2012-09-30,91,OLPC,7
3.6,2012-09-30,97,Eukrea Electromatique,6
3.6,2012-09-30,97,CompuLab,6
3.6,2012-09-30,97,Kedacom,6
3.6,2012-09-30,97,Citrix,6
3.6,2012-09-30,97,ACM,6
3.6,2012-09-30,97,Micron,6
3.6,2012-09-30,97,6WIND,6
3.6,2012-09-30,104,Synopsys,5
3.6,2012-09-30,104,secunet Security Networks AG,5
3.6,2012-09-30,104,Paratronic,5
3.6,2012-09-30,104,Microsoft,5
3.6,2012-09-30,108,Cozybit,4
3.6,2012-09-30,108,Realtek,4
3.6,2012-09-30,108,KEYMILE,4
3.6,2012-09-30,108,Imagination Technologies,4
3.6,2012-09-30,108,DreamHost,4
3.6,2012-09-30,108,Panasas,4
3.6,2012-09-30,108,Orcon Internet,4
3.6,2012-09-30,115,Cirrus Logic,3
3.6,2012-09-30,115,MediaTek,3
3.6,2012-09-30,115,Viprinet,3
3.6,2012-09-30,115,MontaVista,3
3.6,2012-09-30,115,Altera,3
3.6,2012-09-30,115,Shawell,3
3.6,2012-09-30,115,Apple,3
3.6,2012-09-30,115,RapidRollout,3
3.6,2012-09-30,115,B1 Systems,3
3.6,2012-09-30,115,LSI,3
3.6,2012-09-30,125,Virtual Open Systems,2
3.6,2012-09-30,125,VIA Technologies  Inc.,2
3.6,2012-09-30,125,Elbrys Networks,2
3.6,2012-09-30,125,O.S. Systems Software Ltda.,2
3.6,2012-09-30,125,Digigram SA,2
3.6,2012-09-30,125,Kyoto Microcomputer,2
3.6,2012-09-30,125,ENAC,2
3.6,2012-09-30,125,CSR,2
3.6,2012-09-30,125,VA LINUX,2
3.6,2012-09-30,125,SlimLogic Ltd,2
3.6,2012-09-30,125,Barco,2
3.6,2012-09-30,125,BMW,2
3.6,2012-09-30,125,MCST,2
3.6,2012-09-30,125,SONY,2
3.6,2012-09-30,125,Green Communications,2
3.6,2012-09-30,125,PARROT S.A.,2
3.6,2012-09-30,125,Alcatel-Lucent,2
3.6,2012-09-30,125,Applied Micro,2
3.6,2012-09-30,125,EMC,2
3.6,2012-09-30,125,Elliptic Technologies,2
3.6,2012-09-30,125,Digital Design,2
3.6,2012-09-30,125,Tonian Systems Inc.,2
3.6,2012-09-30,125,Vista-Silicon  S.L.,2
3.6,2012-09-30,125,Uplogix,2
3.6,2012-09-30,125,ONELAN,2
3.6,2012-09-30,125,IDT,2
3.6,2012-09-30,125,ARISTA,2
3.6,2012-09-30,125,KFKI Research Institute,2
3.6,2012-09-30,125,Coraid,2
3.6,2012-09-30,154,Bitmer,1
3.6,2012-09-30,154,BTICINO,1
3.6,2012-09-30,154,Candela Tech.,1
3.6,2012-09-30,154,Neratec Solutions AG,1
3.6,2012-09-30,154,Miracle Linux,1
3.6,2012-09-30,154,ScaleMP,1
3.6,2012-09-30,154,Tencent,1
3.6,2012-09-30,154,Weinmann Medical Technology,1
3.6,2012-09-30,154,ISEE,1
3.6,2012-09-30,154,OSADL,1
3.6,2012-09-30,154,Innominate,1
3.6,2012-09-30,154,Savoir-faire Linux,1
3.6,2012-09-30,154,FastMail.FM,1
3.6,2012-09-30,154,Hanwang Tech,1
3.6,2012-09-30,154,HighPoint Technologies,1
3.6,2012-09-30,154,Akamai,1
3.6,2012-09-30,154,Chelsio,1
3.6,2012-09-30,154,PMC-Sierra,1
3.6,2012-09-30,154,Brocade,1
3.6,2012-09-30,154,KPIT Cummins,1
3.6,2012-09-30,154,PetaLogix,1
3.6,2012-09-30,154,Hitachi,1
3.6,2012-09-30,154,Vision Systems,1
3.6,2012-09-30,154,VSR,1
3.6,2012-09-30,154,TekSavvy Solutions Inc.,1
3.6,2012-09-30,154,IXIA,1
3.6,2012-09-30,154,Openwall,1
3.6,2012-09-30,154,Evidence Srl,1
3.6,2012-09-30,154,MEPROLIGHT,1
3.6,2012-09-30,154,Facebook,1
3.6,2012-09-30,154,8D Technologies,1
3.6,2012-09-30,154,LiPPERT Embedded Computers GmbH,1
3.6,2012-09-30,154,Toshiba Computer,1
3.6,2012-09-30,154,VMWare,1
3.6,2012-09-30,154,MathEmbedded Consulting,1
3.6,2012-09-30,154,EmCraft Systems,1
3.6,2012-09-30,154,Bosch,1
3.6,2012-09-30,154,Delmic,1
3.6,2012-09-30,154,RuggedCom,1
3.6,2012-09-30,154,Juniper Networks,1
3.6,2012-09-30,154,CodeSourcery,1
3.6,2012-09-30,154,SteelEye,1
3.6,2012-09-30,154,Substantiel,1
3.6,2012-09-30,154,Sentelic,1
3.6,2012-09-30,154,Gaisler Research,1
3.6,2012-09-30,154,Logitech,1
3.6,2012-09-30,154,DELL,1
3.7,2012-12-10,1,Hobbyists,1183
3.7,2012-12-10,2,Redhat,1178
3.7,2012-12-10,3,Unknown,1044
3.7,2012-12-10,4,Intel,911
3.7,2012-12-10,5,Texas Instruments,652
3.7,2012-12-10,6,Linaro,564
3.7,2012-12-10,7,IBM,452
3.7,2012-12-10,9,Novell,409
3.7,2012-12-10,10,Google,243
3.7,2012-12-10,11,Oracle,200
3.7,2012-12-10,12,Samsung,194
3.7,2012-12-10,13,Freescale,187
3.7,2012-12-10,14,Wolfson Microelectronics,148
3.7,2012-12-10,15,Trend Micro,146
3.7,2012-12-10,16,AMD,144
3.7,2012-12-10,17,Linux Foundation,142
3.7,2012-12-10,18,Cisco,140
3.7,2012-12-10,19,Canonical,133
3.7,2012-12-10,20,XMission,130
3.7,2012-12-10,21,NVIDIA,123
3.7,2012-12-10,22,Broadcom,120
3.7,2012-12-10,23,Marvell,119
3.7,2012-12-10,24,Consultants,115
3.7,2012-12-10,25,ARM,113
3.7,2012-12-10,26,Academics,110
3.7,2012-12-10,27,MEV Limited,96
3.7,2012-12-10,28,NetApp,94
3.7,2012-12-10,29,Analog Devices,85
3.7,2012-12-10,30,Pengutronix,77
3.7,2012-12-10,31,LG Electonics,75
3.7,2012-12-10,31,Inktank,75
3.7,2012-12-10,31,QLogic,75
3.7,2012-12-10,34,QUALCOMM,71
3.7,2012-12-10,34,Ericsson,71
3.7,2012-12-10,36,Parallels,70
3.7,2012-12-10,37,Emulex,69
3.7,2012-12-10,38,Linutronix,67
3.7,2012-12-10,38,Fujitsu,67
3.7,2012-12-10,40,Citrix,59
3.7,2012-12-10,41,Atomide,54
3.7,2012-12-10,42,HuaWei,53
3.7,2012-12-10,43,Lundinova AB,51
3.7,2012-12-10,44,Free Electrons,50
3.7,2012-12-10,44,Fusion-io,50
3.7,2012-12-10,46,Ideas on board,49
3.7,2012-12-10,47,DENX Software Engineering,48
3.7,2012-12-10,47,Calxeda,48
3.7,2012-12-10,49,Mellanox Technologies,42
3.7,2012-12-10,50,Philosys Software,40
3.7,2012-12-10,51,Solarflare Communications,35
3.7,2012-12-10,52,Renesas Electronics,33
3.7,2012-12-10,52,Code Aurora Forum,33
3.7,2012-12-10,54,Microsoft,32
3.7,2012-12-10,55,Avionic Design Development GmbH,30
3.7,2012-12-10,55,OpenWrt,30
3.7,2012-12-10,55,Vodafone,30
3.7,2012-12-10,58,Vyatta,29
3.7,2012-12-10,59,ST Microelectronics,27
3.7,2012-12-10,59,Nokia,27
3.7,2012-12-10,61,igalia,26
3.7,2012-12-10,61,Cavium,26
3.7,2012-12-10,61,Astaro,26
3.7,2012-12-10,64,Brocade,25
3.7,2012-12-10,65,Coraid,22
3.7,2012-12-10,66,General Electric,21
3.7,2012-12-10,67,ST-Ericsson,19
3.7,2012-12-10,67,Atmel,19
3.7,2012-12-10,67,Imagination Technologies,19
3.7,2012-12-10,67,RisingTide Systems,19
3.7,2012-12-10,71,NTT,18
3.7,2012-12-10,72,Hitachi,17
3.7,2012-12-10,73,CSR,15
3.7,2012-12-10,73,Chelsio,15
3.7,2012-12-10,73,Fixstars Technologies,15
3.7,2012-12-10,76,Paratronic,14
3.7,2012-12-10,76,Redhat,14
3.7,2012-12-10,76,Vista-Silicon  S.L.,14
3.7,2012-12-10,76,Tieto,14
3.7,2012-12-10,76,Etersoft,14
3.7,2012-12-10,76,IDT,14
3.7,2012-12-10,82,Apple,13
3.7,2012-12-10,82,STRATO,13
3.7,2012-12-10,84,HP,12
3.7,2012-12-10,84,BMW,12
3.7,2012-12-10,84,CompuLab,12
3.7,2012-12-10,84,Ingics Technology,12
3.7,2012-12-10,84,Shawell,12
3.7,2012-12-10,89,Cozybit,11
3.7,2012-12-10,89,EMC,11
3.7,2012-12-10,89,Tao Bao,11
3.7,2012-12-10,92,Wacom,10
3.7,2012-12-10,92,PetaLogix,10
3.7,2012-12-10,92,Cogent Embedded,10
3.7,2012-12-10,92,Eleven Musicproduction,10
3.7,2012-12-10,96,OLPC,9
3.7,2012-12-10,96,6WIND,9
3.7,2012-12-10,98,LSI,8
3.7,2012-12-10,98,DEKA,8
3.7,2012-12-10,98,KFKI Research Institute,8
3.7,2012-12-10,101,OnLive,7
3.7,2012-12-10,102,MontaVista,6
3.7,2012-12-10,102,Rowland Institute  Harvard,6
3.7,2012-12-10,102,Kedacom,6
3.7,2012-12-10,102,SlimLogic Ltd,6
3.7,2012-12-10,102,Gaisler Research,6
3.7,2012-12-10,107,National Instruments,5
3.7,2012-12-10,107,Ozmo,5
3.7,2012-12-10,107,Freebox,5
3.7,2012-12-10,107,Siemens,5
3.7,2012-12-10,107,Bull SAS,5
3.7,2012-12-10,107,Savoir-faire Linux,5
3.7,2012-12-10,107,secunet Security Networks AG,5
3.7,2012-12-10,107,NEC,5
3.7,2012-12-10,107,Micron,5
3.7,2012-12-10,107,Tencent,5
3.7,2012-12-10,117,bct electronic,4
3.7,2012-12-10,117,Open Nandra,4
3.7,2012-12-10,117,NetLogic Microsystems,4
3.7,2012-12-10,117,Nicira Networks,4
3.7,2012-12-10,117,Kyoto Microcomputer,4
3.7,2012-12-10,117,Myricom,4
3.7,2012-12-10,117,Weinmann Medical Technology,4
3.7,2012-12-10,117,SGI,4
3.7,2012-12-10,117,OMICRON electronics,4
3.7,2012-12-10,117,Science Horizons  Inc.,4
3.7,2012-12-10,117,Tilera,4
3.7,2012-12-10,117,VMWare,4
3.7,2012-12-10,129,MEPROLIGHT,3
3.7,2012-12-10,129,Sophos,3
3.7,2012-12-10,129,Signal 11,3
3.7,2012-12-10,129,GNU,3
3.7,2012-12-10,129,Collabora Multimedia,3
3.7,2012-12-10,129,Mentor Graphics,3
3.7,2012-12-10,129,ACM,3
3.7,2012-12-10,129,KPIT Cummins,3
3.7,2012-12-10,129,NewsGuy,3
3.7,2012-12-10,129,Realtek,3
3.7,2012-12-10,139,KEYMILE,2
3.7,2012-12-10,139,Bosch,2
3.7,2012-12-10,139,IXIA,2
3.7,2012-12-10,139,NetUP Inc.,2
3.7,2012-12-10,139,Infineon Technologies AG,2
3.7,2012-12-10,139,RapidRollout,2
3.7,2012-12-10,139,VA LINUX,2
3.7,2012-12-10,139,USAGI,2
3.7,2012-12-10,139,SONY,2
3.7,2012-12-10,139,8D Technologies,2
3.7,2012-12-10,139,Digital Design,2
3.7,2012-12-10,139,SteelEye,2
3.7,2012-12-10,139,South Pole AB,2
3.7,2012-12-10,139,Tensilica,2
3.7,2012-12-10,139,Debian,2
3.7,2012-12-10,139,Obsidian Research,2
3.7,2012-12-10,139,Substantiel,2
3.7,2012-12-10,139,Volkswagen,2
3.7,2012-12-10,158,Virtual Open Systems,1
3.7,2012-12-10,158,Bluewater Systems,1
3.7,2012-12-10,158,ISEE,1
3.7,2012-12-10,158,LWN,1
3.7,2012-12-10,158,US National Security Agency,1
3.7,2012-12-10,158,Digigram SA,1
3.7,2012-12-10,158,ONELAN,1
3.7,2012-12-10,158,MCST,1
3.7,2012-12-10,158,OSADL,1
3.7,2012-12-10,158,PARROT S.A.,1
3.7,2012-12-10,158,Xiaomi,1
3.7,2012-12-10,158,Transmode Systems,1
3.7,2012-12-10,158,Open Kernel Labs,1
3.7,2012-12-10,158,Bluegiga,1
3.7,2012-12-10,158,Motorola,1
3.7,2012-12-10,158,DELL,1
3.7,2012-12-10,158,Facebook,1
3.7,2012-12-10,158,Fraunhofer FOKUS,1
3.7,2012-12-10,158,Macq Electronique,1
3.7,2012-12-10,158,AXIS,1
3.7,2012-12-10,158,Panasas,1
3.7,2012-12-10,158,XILINX,1
3.7,2012-12-10,158,Wabtec,1
3.7,2012-12-10,158,AOL,1
3.7,2012-12-10,158,Juniper Networks,1
3.7,2012-12-10,158,EXOSEC,1
3.7,2012-12-10,158,Bluetechnix,1
3.7,2012-12-10,158,Vision Systems,1
3.7,2012-12-10,158,CeTT,1
3.7,2012-12-10,158,Numascale,1
3.7,2012-12-10,158,PEAK-System,1
3.7,2012-12-10,158,RuggedCom,1
3.7,2012-12-10,158,Barco,1
3.7,2012-12-10,158,Nokia Siemens Networks,1
3.7,2012-12-10,158,Katalix Systems,1
3.7,2012-12-10,158,SYS TEC electronic GmbH,1
3.7,2012-12-10,158,Hansen Partnership,1
3.7,2012-12-10,158,Polytechnique Montreal,1
3.7,2012-12-10,158,Eukrea Electromatique,1
3.8,2013-02-18,1,Hobbyists,1320
3.8,2013-02-18,2,Intel,1202
3.8,2013-02-18,3,Redhat,1117
3.8,2013-02-18,4,Unknown,1105
3.8,2013-02-18,5,LinBit,595
3.8,2013-02-18,6,Texas Instruments,536
3.8,2013-02-18,7,Linaro,514
3.8,2013-02-18,9,Samsung,393
3.8,2013-02-18,10,Novell,322
3.8,2013-02-18,11,Google,251
3.8,2013-02-18,12,IBM,241
3.8,2013-02-18,13,Broadcom,190
3.8,2013-02-18,14,Wolfson Microelectronics,161
3.8,2013-02-18,15,Consultants,137
3.8,2013-02-18,16,Freescale,131
3.8,2013-02-18,17,Free Electrons,128
3.8,2013-02-18,18,Renesas Electronics,124
3.8,2013-02-18,18,Parallels,124
3.8,2013-02-18,20,NVIDIA,121
3.8,2013-02-18,20,NetApp,121
3.8,2013-02-18,22,Fujitsu,119
3.8,2013-02-18,23,QUALCOMM,115
3.8,2013-02-18,24,Trend Micro,114
3.8,2013-02-18,25,Ingics Technology,112
3.8,2013-02-18,26,ARM,106
3.8,2013-02-18,27,Oracle,105
3.8,2013-02-18,28,Canonical,102
3.8,2013-02-18,29,MEV Limited,98
3.8,2013-02-18,30,Linux Foundation,97
3.8,2013-02-18,31,Analog Devices,88
3.8,2013-02-18,32,AMD,82
3.8,2013-02-18,33,ST Microelectronics,71
3.8,2013-02-18,34,XMission,65
3.8,2013-02-18,35,Inktank,64
3.8,2013-02-18,36,Academics,54
3.8,2013-02-18,36,Emulex,54
3.8,2013-02-18,36,Pengutronix,54
3.8,2013-02-18,39,Atomide,52
3.8,2013-02-18,40,Marvell,44
3.8,2013-02-18,41,Tao Bao,43
3.8,2013-02-18,42,ST-Ericsson,40
3.8,2013-02-18,42,Rowland Institute  Harvard,40
3.8,2013-02-18,44,HP,39
3.8,2013-02-18,44,QLogic,39
3.8,2013-02-18,46,6WIND,38
3.8,2013-02-18,46,Linutronix,38
3.8,2013-02-18,48,Atmel,36
3.8,2013-02-18,48,Avionic Design Development GmbH,36
3.8,2013-02-18,48,STRATO,36
3.8,2013-02-18,51,Fusion-io,34
3.8,2013-02-18,52,Code Aurora Forum,32
3.8,2013-02-18,52,ENAC,32
3.8,2013-02-18,52,Coraid,32
3.8,2013-02-18,55,Solarflare Communications,30
3.8,2013-02-18,56,Calxeda,29
3.8,2013-02-18,57,General Electric,28
3.8,2013-02-18,58,Lundinova AB,27
3.8,2013-02-18,58,OpenWrt,27
3.8,2013-02-18,60,LG Electonics,26
3.8,2013-02-18,60,Ideas on board,26
3.8,2013-02-18,60,Cogent Embedded,26
3.8,2013-02-18,63,Ericsson,25
3.8,2013-02-18,64,DENX Software Engineering,24
3.8,2013-02-18,65,OMICRON electronics,23
3.8,2013-02-18,66,Citrix,22
3.8,2013-02-18,66,Shawell,22
3.8,2013-02-18,68,Mellanox Technologies,21
3.8,2013-02-18,69,ACM,20
3.8,2013-02-18,70,Collabora Multimedia,19
3.8,2013-02-18,70,RisingTide Systems,19
3.8,2013-02-18,70,VMWare,19
3.8,2013-02-18,73,Tieto,17
3.8,2013-02-18,73,LSI,17
3.8,2013-02-18,75,HuaWei,16
3.8,2013-02-18,75,National Instruments,16
3.8,2013-02-18,75,Fixstars Technologies,16
3.8,2013-02-18,75,XILINX,16
3.8,2013-02-18,79,Tilera,15
3.8,2013-02-18,79,Tencent,15
3.8,2013-02-18,81,KARO,14
3.8,2013-02-18,82,Vyatta,13
3.8,2013-02-18,83,Hitachi,11
3.8,2013-02-18,83,USAGI,11
3.8,2013-02-18,85,Cavium,10
3.8,2013-02-18,85,MontaVista,10
3.8,2013-02-18,85,Philosys Software,10
3.8,2013-02-18,85,Etersoft,10
3.8,2013-02-18,89,Cisco,9
3.8,2013-02-18,89,KPIT Cummins,9
3.8,2013-02-18,89,Microsoft,9
3.8,2013-02-18,89,Astaro,9
3.8,2013-02-18,89,Nicira Networks,9
3.8,2013-02-18,89,Apple,9
3.8,2013-02-18,89,secunet Security Networks AG,9
3.8,2013-02-18,89,PARROT S.A.,9
3.8,2013-02-18,97,SGI,8
3.8,2013-02-18,97,igalia,8
3.8,2013-02-18,97,Imagination Technologies,8
3.8,2013-02-18,97,Chelsio,8
3.8,2013-02-18,101,Cozybit,7
3.8,2013-02-18,101,ARMadeus Systems,7
3.8,2013-02-18,101,Gaisler Research,7
3.8,2013-02-18,101,Secret Lab,7
3.8,2013-02-18,101,Brocade,7
3.8,2013-02-18,106,Vista-Silicon  S.L.,6
3.8,2013-02-18,106,BMW,6
3.8,2013-02-18,106,CSR,6
3.8,2013-02-18,106,VA LINUX,6
3.8,2013-02-18,111,Debian,5
3.8,2013-02-18,111,Synopsys,5
3.8,2013-02-18,111,Freebox,5
3.8,2013-02-18,111,lemonage software,5
3.8,2013-02-18,111,Obsidian Research,5
3.8,2013-02-18,111,Traverse Technologies,5
3.8,2013-02-18,111,NewsGuy,5
3.8,2013-02-18,118,Realtek,4
3.8,2013-02-18,118,Wacom,4
3.8,2013-02-18,118,PetaLogix,4
3.8,2013-02-18,118,Myricom,4
3.8,2013-02-18,118,NEC,4
3.8,2013-02-18,118,OnLive,4
3.8,2013-02-18,118,Alcatel-Lucent,4
3.8,2013-02-18,118,Katalix Systems,4
3.8,2013-02-18,126,Nokia,3
3.8,2013-02-18,126,AMA Capital,3
3.8,2013-02-18,126,Siemens,3
3.8,2013-02-18,126,Panasas,3
3.8,2013-02-18,126,South Pole AB,3
3.8,2013-02-18,126,Elbrys Networks,3
3.8,2013-02-18,126,Altera,3
3.8,2013-02-18,126,Kyoto Microcomputer,3
3.8,2013-02-18,126,SYS TEC electronic GmbH,3
3.8,2013-02-18,126,Elliptic Technologies,3
3.8,2013-02-18,126,Neratec Solutions AG,3
3.8,2013-02-18,126,KEYMILE,3
3.8,2013-02-18,126,Open-Mesh,3
3.8,2013-02-18,126,Asianux,3
3.8,2013-02-18,126,SYSGO,3
3.8,2013-02-18,126,Signal 11,3
3.8,2013-02-18,126,Eleven Musicproduction,3
3.8,2013-02-18,126,Savoir-faire Linux,3
3.8,2013-02-18,126,Cirrus Logic,3
3.8,2013-02-18,126,Kedacom,3
3.8,2013-02-18,126,Polytechnique Montreal,3
3.8,2013-02-18,126,US National Security Agency,3
3.8,2013-02-18,126,Paratronic,3
3.8,2013-02-18,149,Lemote,2
3.8,2013-02-18,149,DEKA,2
3.8,2013-02-18,149,Sophos,2
3.8,2013-02-18,149,NetLogic Microsystems,2
3.8,2013-02-18,149,ESD Electronics,2
3.8,2013-02-18,149,Fuel7,2
3.8,2013-02-18,149,Synaptics,2
3.8,2013-02-18,149,CompuLab,2
3.8,2013-02-18,149,MEN Mikro Elektronik GmbH,2
3.8,2013-02-18,149,Barco,2
3.8,2013-02-18,149,Tk Open Systems,2
3.8,2013-02-18,149,KFKI Research Institute,2
3.8,2013-02-18,149,Redhat,2
3.8,2013-02-18,149,VIA Technologies  Inc.,2
3.8,2013-02-18,149,CodeSourcery,2
3.8,2013-02-18,149,Micron,2
3.8,2013-02-18,165,Open Kernel Labs,1
3.8,2013-02-18,165,Virtual Open Systems,1
3.8,2013-02-18,165,Evidence Srl,1
3.8,2013-02-18,165,Nanometrics,1
3.8,2013-02-18,165,Mistral,1
3.8,2013-02-18,165,Candela Tech.,1
3.8,2013-02-18,165,RapidRollout,1
3.8,2013-02-18,165,ONERA,1
3.8,2013-02-18,165,Océ-Technologies B.V.,1
3.8,2013-02-18,165,GNU,1
3.8,2013-02-18,165,Connect Tech.,1
3.8,2013-02-18,165,EZchip Technologies,1
3.8,2013-02-18,165,Logic PD,1
3.8,2013-02-18,165,Open Nandra,1
3.8,2013-02-18,165,Mentor Graphics,1
3.8,2013-02-18,165,ZTE,1
3.8,2013-02-18,165,Parkeon,1
3.8,2013-02-18,165,HighPoint Technologies,1
3.8,2013-02-18,165,PMC-Sierra,1
3.8,2013-02-18,165,Akamai,1
3.8,2013-02-18,165,EXOSEC,1
3.8,2013-02-18,165,AXIS,1
3.8,2013-02-18,165,XS4ALL Internet bv,1
3.8,2013-02-18,165,Numascale,1
3.8,2013-02-18,165,Vodafone,1
3.8,2013-02-18,165,Tonian Systems Inc.,1
3.8,2013-02-18,165,DreamHost,1
3.8,2013-02-18,165,U.S. Naval Research Laboratory,1
3.8,2013-02-18,165,Telecom-Service,1
3.8,2013-02-18,165,Macq Electronique,1
3.8,2013-02-18,165,Delmic,1
3.8,2013-02-18,165,ISEE,1
3.8,2013-02-18,165,Amazon,1
3.8,2013-02-18,165,Overkiz,1
3.8,2013-02-18,165,Solid Boot,1
3.8,2013-02-18,165,RGM Advisors  LLC.,1
3.8,2013-02-18,165,Viprinet,1
3.9,2013-04-28,1,Intel,1289
3.9,2013-04-28,2,Unknown,1112
3.9,2013-04-28,3,Hobbyists,1029
3.9,2013-04-28,4,Redhat,999
3.9,2013-04-28,5,Novell,626
3.9,2013-04-28,6,Texas Instruments,425
3.9,2013-04-28,7,Google,407
3.9,2013-04-28,8,Linaro,384
3.9,2013-04-28,9,IBM,339
3.9,2013-04-28,10,Samsung,329
3.9,2013-04-28,11,Oracle,276
3.9,2013-04-28,13,NVIDIA,208
3.9,2013-04-28,14,Renesas Electronics,167
3.9,2013-04-28,15,Broadcom,161
